df_pt_dirt_lancer_evo8_gsr_03,2112,1,1189,2,3752,3,44,4,14,5,1444,6,1444,7,-1,-1,10,9,1640,10,3597,11,1444,12,-1,-1,2349,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4152,24,46330,25,46324,26
df_pt_dirt_ssr_03,2129,1,1189,2,3769,3,44,4,16,5,1461,6,1461,7,-1,-1,10,9,1657,10,3614,11,1461,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4169,24,46238,25,46232,26
df_pt_sim__117_coupe_68,2071,1,1189,2,3711,3,44,4,16,5,1403,6,1403,7,-1,-1,10,9,1599,10,3556,11,1403,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4111,24,40049,25,40043,26
df_pt_sim__147_20_twinspark_02,2072,1,1189,2,3712,3,44,4,14,5,1404,6,1404,7,-1,-1,10,9,1600,10,3557,11,1404,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4112,24,40003,25,39997,26
df_pt_sim__300zx_2seat_us_98,2075,1,1189,2,3715,3,44,4,14,5,1407,6,1407,7,-1,-1,10,9,1603,10,3560,11,1407,12,-1,-1,2335,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4115,24,40538,25,40532,26
df_pt_sim__500_f_65,2077,1,1189,2,3717,3,44,4,16,5,1409,6,1409,7,-1,-1,10,9,1605,10,3562,11,1409,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4117,24,39937,25,39931,26
df_pt_sim_alpine_a110_16s_73,2078,1,1189,2,3718,3,44,4,16,5,1410,6,1410,7,-1,-1,10,9,1606,10,3563,11,1410,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4118,24,40333,25,40327,26
df_pt_sim_altoworks_sport_ltd_97,2079,1,1189,2,3719,3,44,4,14,5,1411,6,1411,7,-1,-1,10,9,1607,10,3564,11,1411,12,-1,-1,2336,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4119,24,39898,25,39892,26
df_pt_sim_camaro_z28_302_69,2081,1,1189,2,3721,3,44,4,16,5,1413,6,1413,7,-1,-1,10,9,1609,10,3566,11,1413,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4121,24,40388,25,40382,26
df_pt_sim_camaro_z28_coupe_97,2082,1,1189,2,3722,3,44,4,16,5,1414,6,1414,7,-1,-1,10,9,1610,10,3567,11,1414,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4122,24,40390,25,40384,26
df_pt_sim_celica_ss2_97,2085,1,1189,2,3725,3,44,4,14,5,1417,6,1417,7,-1,-1,10,9,1613,10,3570,11,1417,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4125,24,40075,25,40069,26
df_pt_sim_chevelle_ss_454_ls6_70,2086,1,1189,2,3726,3,44,4,16,5,1418,6,1418,7,-1,-1,10,9,1614,10,3571,11,1418,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4126,24,40393,25,40387,26
df_pt_sim_civic_sir2_93,2087,1,1189,2,3727,3,44,4,14,5,1419,6,1419,7,-1,-1,10,9,1615,10,3572,11,1419,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4127,24,40179,25,40173,26
df_pt_sim_clio_renaultsport_20_02,2088,1,1189,2,3728,3,44,4,14,5,1420,6,1420,7,-1,-1,10,9,1616,10,3573,11,1420,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4128,24,40341,25,40335,26
df_pt_sim_corvette_gs_96,2090,1,1189,2,3730,3,44,4,16,5,1422,6,1422,7,-1,-1,10,9,1618,10,3575,11,1422,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4130,24,40383,25,40377,26
df_pt_sim_corvette_l46_350_69,2091,1,1189,2,3731,3,44,4,16,5,1423,6,1423,7,-1,-1,10,9,1619,10,3576,11,1423,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4131,24,40381,25,40375,26
df_pt_sim_crossfire_04,2092,1,1189,2,3732,3,44,4,16,5,1424,6,1424,7,-1,-1,10,9,1620,10,3577,11,1424,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4132,24,40368,25,40362,26
df_pt_sim_cuda_440_6_71,2093,1,1189,2,3733,3,44,4,16,5,1425,6,1425,7,-1,-1,10,9,1621,10,3578,11,1425,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4133,24,40360,25,40354,26
df_pt_sim_elise2000_00,2096,1,1189,2,3736,3,44,4,16,5,1428,6,1428,7,-1,-1,10,9,1624,10,3581,11,1428,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4136,24,40040,25,40034,26
df_pt_sim_focus_rs_02,2099,1,1189,2,3739,3,44,4,14,5,1431,6,1431,7,-1,-1,10,9,1627,10,3584,11,1431,12,-1,-1,2340,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4139,24,39980,25,39974,26
df_pt_sim_fto_gpr_97,2101,1,1189,2,3741,3,44,4,14,5,1433,6,1433,7,-1,-1,10,9,1629,10,3586,11,1433,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4141,24,40458,25,40452,26
df_pt_sim_giulia_sprint_gta_65,2102,1,1189,2,3742,3,44,4,16,5,1434,6,1434,7,-1,-1,10,9,1630,10,3587,11,1434,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4142,24,39997,25,39991,26
df_pt_sim_golf_gti_01,2103,1,1189,2,3743,3,44,4,14,5,1435,6,1435,7,-1,-1,10,9,1631,10,3588,11,1435,12,-1,-1,2341,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4143,24,40329,25,40323,26
df_pt_sim_impreza_wrx_pro_01,2107,1,1189,2,3747,3,44,4,14,5,1439,6,1439,7,-1,-1,10,9,1635,10,3592,11,1439,12,-1,-1,2345,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4147,24,39879,25,39873,26
df_pt_sim_impreza_wrx_sti_02,2108,1,1189,2,3748,3,44,4,14,5,1440,6,1440,7,-1,-1,10,9,1636,10,3593,11,1440,12,-1,-1,2346,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4148,24,39884,25,39878,26
df_pt_sim_ka_01,2109,1,1189,2,3749,3,44,4,14,5,1441,6,1441,7,-1,-1,10,9,1637,10,3594,11,1441,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4149,24,39983,25,39977,26
df_pt_sim_lancer_evo7_gsr_01,2110,1,1189,2,3750,3,44,4,14,5,1442,6,1442,7,-1,-1,10,9,1638,10,3595,11,1442,12,-1,-1,2347,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4150,24,40496,25,40490,26
df_pt_sim_lancer_evo8_gsr_03,2112,1,1189,2,3752,3,44,4,14,5,1444,6,1444,7,-1,-1,10,9,1640,10,3597,11,1444,12,-1,-1,2349,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4152,24,40500,25,40494,26
df_pt_sim_levin_gt_apex_83,2113,1,1189,2,3753,3,44,4,16,5,1445,6,1445,7,-1,-1,10,9,1641,10,3598,11,1445,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4153,24,40093,25,40087,26
df_pt_sim_mini_cooper_s_02,2115,1,1189,2,3755,3,44,4,14,5,1447,6,1447,7,-1,-1,10,9,1643,10,3600,11,1447,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4155,24,40311,25,40305,26
df_pt_sim_mira_tr_xx_avar_97,2116,1,1189,2,3756,3,44,4,14,5,1448,6,1448,7,-1,-1,10,9,1644,10,3601,11,1448,12,-1,-1,2350,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4156,24,40056,25,40050,26
df_pt_sim_nsx_s_zero_97,2118,1,1189,2,3758,3,44,4,16,5,1450,6,1450,7,-1,-1,10,9,1646,10,3603,11,1450,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4158,24,40215,25,40209,26
df_pt_sim_pontiac_gto_389_348_64,2119,1,1189,2,3759,3,44,4,16,5,1451,6,1451,7,-1,-1,10,9,1647,10,3604,11,1451,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4159,24,40398,25,40392,26
df_pt_sim_pontiac_vibe_gt_03,2120,1,1189,2,3760,3,44,4,14,5,1452,6,1452,7,-1,-1,10,9,1648,10,3605,11,1452,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4160,24,40401,25,40395,26
df_pt_sim_prelude_s_96,2121,1,1189,2,3761,3,44,4,14,5,1453,6,1453,7,-1,-1,10,9,1649,10,3606,11,1453,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4161,24,40244,25,40238,26
df_pt_sim_rx8_tmv_01,2126,1,1189,2,3766,3,44,4,16,5,1458,6,1458,7,-1,-1,10,9,1654,10,3611,11,1458,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4166,24,39860,25,39854,26
df_pt_sim_s13_ks_88,2127,1,1189,2,3767,3,44,4,16,5,1459,6,1459,7,-1,-1,10,9,1655,10,3612,11,1459,12,-1,-1,2353,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4167,24,40556,25,40550,26
df_pt_sim_ssr_03,2129,1,1189,2,3769,3,44,4,16,5,1461,6,1461,7,-1,-1,10,9,1657,10,3614,11,1461,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4169,24,40395,25,40389,26
df_pt_sim_storia_x4_98,2130,1,1189,2,3770,3,44,4,14,5,1462,6,1462,7,-1,-1,10,9,1658,10,3615,11,1462,12,-1,-1,2355,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4170,24,40066,25,40060,26
df_pt_sim_sunfire_gxp_02,2131,1,1189,2,3771,3,44,4,14,5,1463,6,1463,7,-1,-1,10,9,1659,10,3616,11,1463,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4171,24,40400,25,40394,26
df_pt_sim_supra_rz_97,2132,1,1189,2,3772,3,44,4,16,5,1464,6,1464,7,-1,-1,10,9,1660,10,3617,11,1464,12,-1,-1,2356,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4172,24,40085,25,40079,26
df_pt_sim_will_vs_01,2135,1,1189,2,3775,3,44,4,14,5,1467,6,1467,7,-1,-1,10,9,1663,10,3620,11,1467,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4175,24,40153,25,40147,26
df_pt__147_gta_02,2137,1,1189,2,3777,3,44,4,14,5,1469,6,1469,7,-1,-1,10,9,1665,10,3622,11,1469,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4177,24,40004,25,39998,26
df_pt_sim_prius_g_touring_03,2139,1,1189,2,3779,3,44,4,14,5,1471,6,1471,7,-1,-1,10,9,1667,10,3624,11,1471,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4179,24,40139,25,40133,26
df_pt_sim_prius_g_02,2140,1,1189,2,3780,3,44,4,14,5,1472,6,1472,7,-1,-1,10,9,1668,10,3625,11,1472,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4180,24,40138,25,40132,26
df_pt_panoz_esperante_race_98,2164,1,1190,2,3804,3,44,4,16,5,1496,6,1496,7,-1,-1,10,9,1692,10,3649,11,1496,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2262,20,3257,21,-1,-1,-1,-1,4204,24,43460,25,43454,26
df_pt_r390_race_98,2165,1,1190,2,3805,3,44,4,16,5,1497,6,1497,7,-1,-1,10,9,1693,10,3650,11,1497,12,-1,-1,2366,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2263,20,3257,21,-1,-1,-1,-1,4205,24,44041,25,44035,26
df_pt_sim_crx_15i_83,2142,1,1189,2,3782,3,44,4,14,5,1474,6,1474,7,-1,-1,10,9,1670,10,3627,11,1474,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4182,24,40171,25,40165,26
df_pt_sim_city_turbo2_83,2143,1,1189,2,3783,3,44,4,14,5,1475,6,1475,7,-1,-1,10,9,1671,10,3628,11,1475,12,-1,-1,2358,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4183,24,40277,25,40271,26
df_pt_sim_piazza_xe_81,2145,1,1189,2,3785,3,44,4,16,5,1477,6,1477,7,-1,-1,10,9,1673,10,3630,11,1477,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4185,24,40051,25,40045,26
df_pt_sim_eclipse_gt_95,2149,1,1189,2,3789,3,44,4,14,5,1481,6,1481,7,-1,-1,10,9,1677,10,3634,11,1481,12,-1,-1,2360,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4189,24,40450,25,40444,26
df_pt_sim_r31_skyline_gtsr_87,2152,1,1189,2,3792,3,44,4,16,5,1484,6,1484,7,-1,-1,10,9,1680,10,3637,11,1484,12,-1,-1,2361,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4192,24,40580,25,40574,26
df_pt_sim_sileighty_xx,2154,1,1189,2,3794,3,44,4,16,5,1486,6,1486,7,-1,-1,10,9,1682,10,3639,11,1486,12,-1,-1,2362,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4194,24,40562,25,40556,26
df_pt_sim_celica_xx_2800gt_81,2157,1,1189,2,3797,3,44,4,16,5,1489,6,1489,7,-1,-1,10,9,1685,10,3642,11,1489,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4197,24,40082,25,40076,26
df_pt_sim_celica_2000gt_r_86,2158,1,1189,2,3798,3,44,4,14,5,1490,6,1490,7,-1,-1,10,9,1686,10,3643,11,1490,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4198,24,40069,25,40063,26
df_pt_sim_mr2_1600_glim_sc_86,2159,1,1189,2,3799,3,44,4,16,5,1491,6,1491,7,-1,-1,10,9,1687,10,3644,11,1491,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4199,24,40108,25,40102,26
df_pt_sim_levin_bzr_98,2162,1,1189,2,3802,3,44,4,14,5,1494,6,1494,7,-1,-1,10,9,1690,10,3647,11,1494,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4202,24,40097,25,40091,26
df_pt_sim_trueno_bzr_98,2163,1,1189,2,3803,3,44,4,14,5,1495,6,1495,7,-1,-1,10,9,1691,10,3648,11,1495,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4203,24,40096,25,40090,26
df_pt_dirt__5_maxi_turbo_rally_85,2156,1,1190,2,3796,3,44,4,16,5,1488,6,1488,7,-1,-1,10,9,1684,10,3641,11,1488,12,-1,-1,2364,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2261,20,3257,21,-1,-1,-1,-1,4196,24,46190,25,46184,26
df_pt_dirt_delta_s4_wrc_85,2146,1,1190,2,3786,3,44,4,14,5,1478,6,1478,7,-1,-1,10,9,1674,10,3631,11,1478,12,-1,-1,2359,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2257,20,3257,21,-1,-1,-1,-1,4186,24,46249,25,46243,26
df_pt_dirt__240rs_gpb_rally_85,2151,1,1190,2,3791,3,44,4,16,5,1483,6,1483,7,-1,-1,10,9,1679,10,3636,11,1483,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2259,20,3257,21,-1,-1,-1,-1,4191,24,46378,25,46372,26
df_pt_dirt__205_t16_wrc_ev2_86,2155,1,1190,2,3795,3,44,4,14,5,1487,6,1487,7,-1,-1,10,9,1683,10,3640,11,1487,12,-1,-1,2363,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2260,20,3257,21,-1,-1,-1,-1,4195,24,45896,25,45890,26
df_pt_dirt_celica_gt_four_rc_91,2161,1,1189,2,3801,3,44,4,14,5,1493,6,1493,7,-1,-1,10,9,1689,10,3646,11,1493,12,-1,-1,2365,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4201,24,45986,25,45980,26
df_pt__205_t16_wrc_ev2_86,2155,1,1190,2,3795,3,44,4,14,5,1487,6,1487,7,-1,-1,10,9,1683,10,3640,11,1487,12,-1,-1,2363,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2260,20,3257,21,-1,-1,-1,-1,4195,24,41636,25,41630,26
df_pt_sim_celica_gt_four_rc_91,2161,1,1189,2,3801,3,44,4,14,5,1493,6,1493,7,-1,-1,10,9,1689,10,3646,11,1493,12,-1,-1,2365,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4201,24,40072,25,40066,26
df_pt_delta_s4_wrc_85,2146,1,1190,2,3786,3,44,4,14,5,1478,6,1478,7,-1,-1,10,9,1674,10,3631,11,1478,12,-1,-1,2359,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2257,20,3257,21,-1,-1,-1,-1,4186,24,42115,25,42109,26
df_pt__240rs_gpb_rally_85,2151,1,1190,2,3791,3,44,4,16,5,1483,6,1483,7,-1,-1,10,9,1679,10,3636,11,1483,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2259,20,3257,21,-1,-1,-1,-1,4191,24,42262,25,42256,26
df_pt__5_maxi_turbo_rally_85,2156,1,1190,2,3796,3,44,4,16,5,1488,6,1488,7,-1,-1,10,9,1684,10,3641,11,1488,12,-1,-1,2364,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2261,20,3257,21,-1,-1,-1,-1,4196,24,42043,25,42037,26
df_pt_legacy_wgn_20gt_b_03,2168,1,1189,2,3808,3,44,4,14,5,1500,6,1500,7,-1,-1,10,9,1696,10,3653,11,1500,12,-1,-1,2368,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4208,24,39895,25,39889,26
df_pt_legacy_sdn_20gt_b_03,2169,1,1189,2,3809,3,44,4,14,5,1501,6,1501,7,-1,-1,10,9,1697,10,3654,11,1501,12,-1,-1,2369,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4209,24,39892,25,39886,26
df_pt_impreza_wrc_99,2171,1,1190,2,3811,3,44,4,14,5,1503,6,1503,7,-1,-1,10,9,1699,10,3656,11,1503,12,-1,-1,2371,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2265,20,3257,21,-1,-1,-1,-1,4211,24,41584,25,41578,26
df_pt_d_impreza_wrc_99,2171,1,1190,2,3811,3,44,4,14,5,1503,6,1503,7,-1,-1,10,9,1699,10,3656,11,1503,12,-1,-1,2371,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2265,20,3257,21,-1,-1,-1,-1,4211,24,45846,25,45840,26
df_pt_legacy_gtb_96,2172,1,1189,2,3812,3,44,4,14,5,1504,6,1504,7,-1,-1,10,9,1700,10,3657,11,1504,12,-1,-1,2372,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4212,24,39888,25,39882,26
df_pt_legacy_b4_rsk_98,2173,1,1189,2,3813,3,44,4,14,5,1505,6,1505,7,-1,-1,10,9,1701,10,3658,11,1505,12,-1,-1,2373,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4213,24,39890,25,39884,26
df_pt_legacy_b4_blitzen_00,2174,1,1189,2,3814,3,44,4,14,5,1506,6,1506,7,-1,-1,10,9,1702,10,3659,11,1506,12,-1,-1,2374,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4214,24,39889,25,39883,26
df_pt_legacy_wgn_30r_03,2175,1,1189,2,3815,3,44,4,14,5,1507,6,1507,7,-1,-1,10,9,1703,10,3660,11,1507,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4215,24,39896,25,39890,26
df_pt_legacy_b4_30r_03,2176,1,1189,2,3816,3,44,4,14,5,1508,6,1508,7,-1,-1,10,9,1704,10,3661,11,1508,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4216,24,39893,25,39887,26
df_pt__1300_coupe_9s_70,2177,1,1189,2,3817,3,44,4,14,5,1509,6,1509,7,-1,-1,10,9,1705,10,3662,11,1509,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4217,24,40273,25,40267,26
df_pt_insight_mt_99,2180,1,1189,2,3820,3,44,4,14,5,1512,6,1512,7,-1,-1,10,9,1708,10,3665,11,1512,12,-1,-1,2333,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3256,21,-1,-1,-1,-1,4220,24,40283,25,40277,26
