ft_rx7_a3_eu_90_a,676,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx7_gtx_eu_90_a,668,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_murao_rx7_03_a,771,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx7_r_eu_91_a,679,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx7_rz_eu_92_a,679,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx7_r_eu_93_a,679,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx7_rz_eu_93_a,683,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx7_rz_eu_95_a,683,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx7_r_s_eu_95_a,683,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx7_rz_eu_96_a,683,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx7_rs_eu_96_a,683,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx7_rsr_97_a,683,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx7_rs_98_a,683,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx7_rs_00_a,683,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx7_rz_00_a,683,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx7_r_br_01_a,679,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx7_spiritr_a_02_a,683,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx7_lm_race_00_a,698,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_amemiya_aspara_rx7_04_a,757,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx8_concept_01_a,915,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx8_tmv_01_a,690,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx8_lm_01_a,691,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx8_03_a,737,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx8_typee_03_a,737,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rx8_types_03_a,690,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_kusabi_concept_03_a,738,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__787b_91_a,858,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__360_58_a,972,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_impreza_wrx_sti1_94_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_impreza_wrx_sti2_95_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_impreza_wrx_sti3_96_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_impreza_wrx_sti4_97_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_impreza_wrx_sti5_98_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_impreza_wrx_sti6_99_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_impreza_22b_98_a,860,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_impreza_coupe_wrx_sti6_99_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_impreza_wrc_99_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_impreza_wg_wrx_99_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_impreza_wrx_sti_00_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_impreza_wrx_pro_01_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_impreza_lm_race_00_a,766,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_impreza_wrc_prot_01_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_impreza_wrc_01_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_impreza_wg_sti_00_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_impreza_wrx_sti_02_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_impreza_wrx_sti_c_04_a,683,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_cusco_impreza_03_a,757,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_impreza_wrc_03_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_legacy_gtb_96_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_legacy_b4_blitzen_00_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_legacy_b4_rsk_98_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_legacy_b4_20gt_03_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_legacy_sdn_20gt_b_03_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_legacy_b4_30r_03_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_legacy_wgn_20gt_03_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_legacy_wgn_20gt_b_03_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_legacy_wgn_30r_03_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_altoworks_rsz_97_a,657,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_altoworks_sport_ltd_97_a,657,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_lapin_turbo_4wd_02_a,732,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_kei_works_4wd_02_a,864,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_cappuccino_91_a,658,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_cappuccino_95_a,658,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_escudo_pikespeak_98_a,839,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_mr_wagon_sport_04_a,657,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_wagon_r_rr_98_a,732,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_concept_s2_03_a,761,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_gsx_r_4_tmv_01_a,912,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_tiburon_gt_v6_01_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_clix_concept_01_a,701,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_accent_wrc_01_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_hcd6_concept_01_a,692,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_mgf_vvc_97_a,735,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_tf160_03_a,673,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_spitfire_1500_74_a,732,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__2cv_typea_54_a,971,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_xantia_30i_v6_exclusive_00_a,668,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_xsara_wrc_99_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_xsara_vtr_03_a,665,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_c3_16_02_a,859,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_c5_v6_exclusive_03_a,744,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__106_rally_03_a,660,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__106_s16_03_a,850,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__205_t16_85_a,927,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__205_t16_rally_85_a,927,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__205_t16_wrc_ev2_86_a,986,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__206_wrc_exxon_99_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__206_s16_99_a,735,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__206cc_20_01_a,836,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__206_rc_03_a,976,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__307_xsi_04_a,738,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__406_coupe_30_98_a,744,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_hommell_rs_berlinetta_99_a,836,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__500_f_65_a,651,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__500_l_69_a,961,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__500_r_72_a,961,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_panda_super_ie_90_a,732,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_coupe_turboplus_00_a,837,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_barchetta_gd_00_a,665,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_punto_hgt_abarth_00_a,735,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_a112_abarth_79_a,745,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__190e_evo2_91_a,684,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__190e_evo2_dtm_92_a,856,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_clk55_00_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_clk_race_00_a,691,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_e55_amg_02_a,778,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_cl600_00_a,896,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_a160_98_a,736,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__300sl_coupe_54_a,880,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_sl500_98_a,737,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_sl600_98_a,737,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_sl500_02_a,779,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_sl55_amg_02_a,779,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_sl600_04_a,779,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_sl65_amg_04_a,700,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_slr_mclaren_03_a,778,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_slk230_komp_98_a,676,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_sauber_mercedes_c9_89_a,877,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_clk_gtr_race_98_a,693,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_v8_vantage_99_a,694,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_db7_vantage_coupe_00_a,778,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_vanquish_04_a,787,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_db9_03_a,974,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_e_type_coupe_61_a,926,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_xj220_gt_road_92_a,863,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_xj220_gt_race_92_a,863,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_xkr_coupe_99_a,692,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_xkr_rperform_02_a,692,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_s_type_r_02_a,778,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_land_range_stormer_04_a,977,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__240_glt_estate_88_a,666,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_s60_t5_sport_03_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_falcon_xr8_race_00_a,710,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_fpv_f6_typhoon_04_a,778,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_fpv_gt_04_a,778,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_escort_wrc_98_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_focus_rs_02_a,689,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_focus_st170_jp_03_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_focus_wrc_99_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_ka_01_a,654,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rs200_84_a,679,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rs200_rally_85_a,679,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_ford_gt_concept_dmv_02_a,692,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_ford_gt_concept_gulf_02_a,692,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_ford_gt_lm_sp2_04_a,692,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_ford_gt_05_a,849,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_gt40_race_69_a,861,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_mustang_svt_cobrar_00_a,840,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_mustang_gt_05_a,896,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_taurus_sho_98_a,737,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_svt_f150_lightning_03_a,967,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_cougar_xr7_67_a,854,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_giulia_sprint_s_63_a,934,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_giulia_sprint_gta_65_a,663,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_spider_duetto_66_a,663,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__155_v6ti_dtm_93_a,856,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_alfa_spider_30v6_01_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_gtv_30v6_v24_01_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__156_25v6_98_a,668,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__147_20_twinspark_02_a,676,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__147_gta_02_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__166_25v6_24v_s_98_a,676,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_zonda_c12_00_a,779,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_zonda_c12s_00_a,779,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_zonda_c12s_gmv_02_a,779,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_zonda_race_00_a,779,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_cizeta_v16t_94_a,683,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_quattro_82_a,668,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_r8_race_01_a,833,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_a2_14_02_a,875,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_a3_32_quattro_03_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_s3_02_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_tt_00_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_tt_coupe_32_03_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_tt_dtm_02_a,856,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_s4_98_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_s4_03_a,691,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rs4_01_a,855,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rs6_02_a,779,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_rs6_avant_02_a,779,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_lemans_quattro_03_a,963,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_a4_dtm_04_a,840,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_pescarolo_c60_03_a,833,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_pescarolo_c60_lmp1_04_a,833,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_exp_speed8_03_a,695,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_caterham_7_fb_02_a,969,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_elan_s1_62_a,922,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_europa_special_71_a,655,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_carlton_90_a,683,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_esprit_turbo_hc_87_a,666,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_esprit_sport350_00_a,860,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_esprit_v8_gt_98_a,860,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_esprit_v8_se_98_a,860,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_esprit_v8_02_a,860,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_elise_190_98_a,735,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_motersport_elise_99_a,735,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_elise2000_00_a,672,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_elise_type72_01_a,672,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_elise_111s_03_a,672,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_elise_111r_04_a,672,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_panoz_esperante_race_98_a,710,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_saleen_s7_02_a,845,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_nike_one_04_a,885,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_vertigo_race_04_a,955,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_ibiza_cupra_r_04_a,976,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__117_coupe_68_a,659,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_bellett_1600_gtr_69_a,752,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_piazza_xe_81_a,656,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_copen_activetop_02_a,664,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_copen_detachabletop_02_a,664,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_midget_mp5_63_a,1002,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_midget2_d_type_98_a,750,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_mira_tr_xx_avar_97_a,653,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_move_cx_2wd_95_a,754,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_move_srxx_2wd_97_a,732,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_move_srxx_4wd_97_a,943,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_move_custom_rs_lim_4wd_02_a,947,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_storia_cx_2wd_98_a,658,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_storia_cx_4wd_98_a,658,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_storia_x4_98_a,658,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_celica_1600gt_70_a,752,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_celica_2000gt_r_86_a,715,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_celica_2000gt_four_86_a,715,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_celica_gtr_4ws_91_a,763,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_celica_gt_four_rc_91_a,720,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_celica_st185_wrc_95_a,883,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_celica_gt_four_98_a,678,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_celica_ss2_97_a,667,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_celica_wrc_95_a,772,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_celica_ss2_99_a,667,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_trd_celica_sportm_00_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_trial_celica_ss2_03_a,771,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_carina_ed_20x_4ws_89_a,721,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_wedssport_celica_03_a,757,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_celica_xx_2800gt_81_a,722,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_supra_25gt_ttr_90_a,679,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_supra_30gt_turbo_a_88_a,679,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_supra_rz_97_a,683,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_supra_szr_97_a,679,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_denso_supra_00_a,785,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_castrol_supra_00_a,694,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_au_supra_01_a,698,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_castrol_supra_01_a,741,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_woodone_supra_03_a,741,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_levin_gt_apex_83_a,656,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_trueno_gt_apex_83_a,656,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_trueno_gt_apex_shigeno_00_a,667,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_trueno_bzr_98_a,665,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_levin_bzr_98_a,665,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_runx_z_aero_tourer_02_a,666,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_corolla_wrc_98_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_starlet_granza_v_97_a,850,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_sc300_us_97_a,737,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_lexus_sc430_us_01_a,778,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_mr2_1600_g_86_a,709,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_mr2_1600_glim_sc_86_a,709,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_mr2_glimited_97_a,665,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_mr2_gts_97_a,665,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_mr2_spyder_us_99_a,735,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_mr2_spyder_v_us_02_a,735,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_mrs_autobacs_00_a,766,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_toms_chaser_00_a,689,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft__2000_gt_67_a,708,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_lexus_is_us_98_a,862,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_lexus_is200_rs200_98_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_altezza_lm_race_00_a,710,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_lexus_is300_sc_us_01_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_gs300_us_91_a,737,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_gs300_us_00_a,737,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_gs300_vertex_us_00_a,683,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_xb_15z_x_2wd_03_a,753,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
ft_caldina_gt_four_02_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0,0
