rt__360_58_a,972,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_impreza_wrx_sti1_94_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_impreza_wrx_sti2_95_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_impreza_wrx_sti3_96_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_impreza_wrx_sti4_97_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_impreza_wrx_sti5_98_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_impreza_wrx_sti6_99_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_impreza_22b_98_a,860,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_impreza_coupe_wrx_sti6_99_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_impreza_wrc_99_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_impreza_wg_wrx_99_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_impreza_wrx_sti_00_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_impreza_wrx_pro_01_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_impreza_lm_race_00_a,767,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_impreza_wrc_prot_01_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_impreza_wrc_01_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_impreza_wg_sti_00_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_impreza_wrx_sti_02_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_impreza_wrx_sti_c_04_a,683,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_cusco_impreza_03_a,757,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_impreza_wrc_03_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_legacy_gtb_96_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_legacy_b4_blitzen_00_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_legacy_b4_rsk_98_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_legacy_b4_20gt_03_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_legacy_sdn_20gt_b_03_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_legacy_b4_30r_03_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_legacy_wgn_20gt_03_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_legacy_wgn_20gt_b_03_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_legacy_wgn_30r_03_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_altoworks_rsz_97_a,657,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_altoworks_sport_ltd_97_a,657,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_lapin_turbo_4wd_02_a,732,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_kei_works_4wd_02_a,864,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_cappuccino_91_a,658,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_cappuccino_95_a,658,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_escudo_pikespeak_98_a,839,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_mr_wagon_sport_04_a,657,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_wagon_r_rr_98_a,732,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_concept_s2_03_a,761,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_gsx_r_4_tmv_01_a,897,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_tiburon_gt_v6_01_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_clix_concept_01_a,787,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_accent_wrc_01_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_hcd6_concept_01_a,692,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_mgf_vvc_97_a,667,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_tf160_03_a,919,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_spitfire_1500_74_a,732,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__2cv_typea_54_a,971,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_xantia_30i_v6_exclusive_00_a,668,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_xsara_wrc_99_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_xsara_vtr_03_a,665,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_c3_16_02_a,859,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_c5_v6_exclusive_03_a,744,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__106_rally_03_a,660,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__106_s16_03_a,850,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__205_t16_85_a,927,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__205_t16_rally_85_a,927,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__205_t16_wrc_ev2_86_a,987,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__206_wrc_exxon_99_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__206_s16_99_a,735,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__206cc_20_01_a,836,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__206_rc_03_a,976,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__307_xsi_04_a,738,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__406_coupe_30_98_a,744,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_hommell_rs_berlinetta_99_a,837,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__500_f_65_a,651,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__500_l_69_a,961,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__500_r_72_a,961,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_panda_super_ie_90_a,732,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_coupe_turboplus_00_a,837,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_barchetta_gd_00_a,665,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_punto_hgt_abarth_00_a,735,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_a112_abarth_79_a,745,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__190e_evo2_91_a,684,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__190e_evo2_dtm_92_a,856,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_clk55_00_a,684,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_clk_race_00_a,693,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_e55_amg_02_a,782,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_cl600_00_a,896,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_a160_98_a,736,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__300sl_coupe_54_a,880,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_sl500_98_a,737,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_sl600_98_a,737,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_sl500_02_a,739,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_sl55_amg_02_a,739,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_sl600_04_a,739,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_sl65_amg_04_a,770,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_slr_mclaren_03_a,783,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_slk230_komp_98_a,679,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_sauber_mercedes_c9_89_a,878,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_clk_gtr_race_98_a,698,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_v8_vantage_99_a,694,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_db7_vantage_coupe_00_a,782,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_vanquish_04_a,846,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_db9_03_a,975,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_e_type_coupe_61_a,926,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_xj220_gt_road_92_a,844,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_xj220_gt_race_92_a,844,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_xkr_coupe_99_a,710,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_xkr_rperform_02_a,710,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_s_type_r_02_a,841,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_land_range_stormer_04_a,977,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__240_glt_estate_88_a,666,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_s60_t5_sport_03_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_falcon_xr8_race_00_a,711,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_fpv_f6_typhoon_04_a,778,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_fpv_gt_04_a,778,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_escort_wrc_98_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_focus_rs_02_a,689,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_focus_st170_jp_03_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_focus_wrc_99_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_ka_01_a,654,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_rs200_84_a,679,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_rs200_rally_85_a,679,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_ford_gt_concept_dmv_02_a,702,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_ford_gt_concept_gulf_02_a,702,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_ford_gt_lm_sp2_04_a,702,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_ford_gt_05_a,881,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_gt40_race_69_a,838,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_mustang_svt_cobrar_00_a,840,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_mustang_gt_05_a,896,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_taurus_sho_98_a,737,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_svt_f150_lightning_03_a,967,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_cougar_xr7_67_a,854,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_giulia_sprint_s_63_a,934,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_giulia_sprint_gta_65_a,663,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_spider_duetto_66_a,663,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__155_v6ti_dtm_93_a,856,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_alfa_spider_30v6_01_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_gtv_30v6_v24_01_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__156_25v6_98_a,668,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__147_20_twinspark_02_a,676,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__147_gta_02_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__166_25v6_24v_s_98_a,676,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_zonda_c12_00_a,844,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_zonda_c12s_00_a,844,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_zonda_c12s_gmv_02_a,844,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_zonda_race_00_a,844,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_cizeta_v16t_94_a,777,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_quattro_82_a,668,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_r8_race_01_a,997,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_a2_14_02_a,875,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_a3_32_quattro_03_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_s3_02_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_tt_00_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_tt_coupe_32_03_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_tt_dtm_02_a,693,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_s4_98_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_s4_03_a,691,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_rs4_01_a,855,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_rs6_02_a,779,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_rs6_avant_02_a,779,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_lemans_quattro_03_a,964,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_a4_dtm_04_a,693,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_pescarolo_c60_03_a,834,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_pescarolo_c60_lmp1_04_a,834,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_exp_speed8_03_a,742,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_caterham_7_fb_02_a,970,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_elan_s1_62_a,922,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_europa_special_71_a,656,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_carlton_90_a,911,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_esprit_turbo_hc_87_a,671,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_esprit_sport350_00_a,783,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_esprit_v8_gt_98_a,739,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_esprit_v8_se_98_a,739,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_esprit_v8_02_a,739,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_elise_190_98_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_motersport_elise_99_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_elise2000_00_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_elise_type72_01_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_elise_111s_03_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_elise_111r_04_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_panoz_esperante_race_98_a,711,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_saleen_s7_02_a,867,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_nike_one_04_a,885,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_vertigo_race_04_a,693,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_ibiza_cupra_r_04_a,976,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__117_coupe_68_a,659,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_bellett_1600_gtr_69_a,752,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_piazza_xe_81_a,656,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_copen_activetop_02_a,664,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_copen_detachabletop_02_a,664,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_midget_mp5_63_a,1002,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_midget2_d_type_98_a,750,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_mira_tr_xx_avar_97_a,653,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_move_cx_2wd_95_a,754,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_move_srxx_2wd_97_a,732,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_move_srxx_4wd_97_a,943,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_move_custom_rs_lim_4wd_02_a,947,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_storia_cx_2wd_98_a,658,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_storia_cx_4wd_98_a,658,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_storia_x4_98_a,658,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_celica_1600gt_70_a,752,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_celica_2000gt_r_86_a,715,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_celica_2000gt_four_86_a,715,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_celica_gtr_4ws_91_a,763,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_celica_gt_four_rc_91_a,720,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_celica_st185_wrc_95_a,883,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_celica_gt_four_98_a,678,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_celica_ss2_97_a,667,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_celica_wrc_95_a,772,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_celica_ss2_99_a,667,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_trd_celica_sportm_00_a,675,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_trial_celica_ss2_03_a,771,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_carina_ed_20x_4ws_89_a,721,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_wedssport_celica_03_a,757,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_celica_xx_2800gt_81_a,722,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_supra_25gt_ttr_90_a,679,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_supra_30gt_turbo_a_88_a,679,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_supra_rz_97_a,686,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_supra_szr_97_a,764,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_denso_supra_00_a,696,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_castrol_supra_00_a,699,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_au_supra_01_a,698,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_castrol_supra_01_a,742,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_woodone_supra_03_a,742,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_levin_gt_apex_83_a,656,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_trueno_gt_apex_83_a,656,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_trueno_gt_apex_shigeno_00_a,667,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_trueno_bzr_98_a,665,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_levin_bzr_98_a,665,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_runx_z_aero_tourer_02_a,666,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_corolla_wrc_98_a,688,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_starlet_granza_v_97_a,850,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_sc300_us_97_a,737,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_lexus_sc430_us_01_a,778,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_mr2_1600_g_86_a,709,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_mr2_1600_glim_sc_86_a,709,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_mr2_glimited_97_a,774,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_mr2_gts_97_a,774,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_mr2_spyder_us_99_a,667,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_mr2_spyder_v_us_02_a,677,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_mrs_autobacs_00_a,767,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_toms_chaser_00_a,691,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt__2000_gt_67_a,708,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_lexus_is_us_98_a,862,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_lexus_is200_rs200_98_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_altezza_lm_race_00_a,711,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_lexus_is300_sc_us_01_a,682,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_gs300_us_91_a,737,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_gs300_us_00_a,737,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_gs300_vertex_us_00_a,683,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_xb_15z_x_2wd_03_a,753,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_caldina_gt_four_02_a,726,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_xa_15s_2wd_03_a,753,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_prius_g_02_a,708,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_prius_g_touring_03_a,674,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_rsc_tmv_01_a,906,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_rsc_tmv_lm_01_a,786,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_mtr_gmv_04_a,958,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_sera_92_a,709,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_vitz_euro_00_a,773,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_vitz_f_99_a,731,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_vitz_rs15_00_a,735,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_vitz_rs_turbo_02_a,735,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_voltz_s_2wd_02_a,676,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_will_vs_01_a,676,31,199,32,198,32,199,32,6,33,6,33,7,33,0
rt_toyota7_70_a,950,31,199,32,198,32,199,32,6,33,6,33,7,33,0
